Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2017,MARTI LOUW,HCI,05292,LEARNING MEDIA MTHDS,A4,5,17,29%,8.60,3.60,3.00,3.60,3.60,3.80,3.60,4.60,4.00,3.60
Spring,2017,JASON HONG,HCI,05320,SOCIAL WEB,A,15,41,37%,7.87,4.53,4.20,4.40,4.33,4.47,4.33,4.60,4.53,4.20
Spring,2017,CHRISTOPHER HARRISON,HCI,05391,DES HUMN CENTRD SFTW,A,41,45,91%,8.07,4.78,4.73,4.72,4.63,4.85,4.93,4.80,4.83,4.85
Spring,2017,ROBERTA KLATZKY,HCI,05395,APPLCTNS COG SCIENCE,A,3,3,100%,8.00,4.67,4.00,4.00,4.00,4.33,4.33,4.00,4.33,4.00
Spring,2017,JENNIFER DATE,HCI,05410,USER-CN RSRCH EVALN,A,16,27,59%,11.20,4.94,4.38,4.56,4.63,4.94,4.81,4.63,4.69,4.69
Spring,2017,MICHAEL EAGLE,HCI,05418,DESIGN EDUCTNL GAMES,A,11,13,85%,5.55,3.55,2.91,3.27,3.27,3.40,3.45,4.27,3.27,3.27
Spring,2017,CAROLYN ROSE,HCI,05434,APPLD MACHINE LEARNG,A,1,4,25%,5.00,4.00,5.00,5.00,5.00,3.00,3.00,3.00,4.00,4.00
Spring,2017,LORRIE CRANOR,HCI,05436,USUABLE PRV SECURITY,A,3,5,60%,8.00,3.67,4.00,4.00,3.67,4.00,4.00,4.33,3.33,3.67
Spring,2017,AMY OGAN,HCI,05438,RLE TCH LRNG 21ST CN,A,9,21,43%,8.67,4.89,4.67,4.89,4.56,4.78,4.89,4.89,4.78,4.78
Spring,2017,ANIKET KITTUR,HCI,05499,SP TPC IN HCI,A,6,13,46%,7.00,4.00,3.83,4.17,3.00,4.50,3.50,5.00,3.33,3.33
Spring,2017,ADAM PERER,HCI,05499,SP TPC IN HCI,C,6,7,86%,8.50,4.17,4.00,4.33,3.67,4.50,4.00,4.50,4.00,3.83
Spring,2017,ANIND DEY,HCI,05499,SP TPC IN HCI,D,5,16,31%,6.80,4.00,4.40,3.80,3.60,4.40,4.00,4.40,4.00,3.80
Spring,2017,ROBERT KRAUT,HCI,05571,UNGERGRAD PROJ HCI,A,13,29,45%,11.25,3.92,3.85,3.58,3.67,3.75,3.67,4.25,3.67,3.58
Spring,2017,INDRA SZEGEDY,HCI,05589,INDEP STUDY HCI UG,A,5,30,17%,11.00,4.75,4.75,4.75,4.75,4.75,4.75,5.00,4.75,4.75
Spring,2017,JAMES MORRIS,HCI,05670,MSI 1,R3,11,13,85%,9.50,4.64,4.91,4.64,4.45,4.55,4.45,4.82,4.64,4.64
Spring,2017,JAMES MORRIS,HCI,05670,MSI 1,R4,6,9,67%,9.80,5.00,5.00,5.00,5.00,5.00,5.00,4.83,4.83,5.00
Spring,2017,MICHAEL BETT,HCI,05680,IND STUDY HCI METALS,A,1,4,25%,8.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Spring,2017,NICOLE WILLIS,HCI,05688,SMALL GRP STUDY HCI,A,5,10,50%,7.40,4.20,4.40,4.60,4.40,4.60,4.60,4.60,4.20,4.40
Spring,2017,KENNETH KOEDINGER,HCI,05748,RSRCH MTDS FOR LS,A,5,7,71%,7.40,4.60,3.00,3.60,3.60,4.40,4.40,5.00,4.20,4.00
Spring,2017,GEOFF KAUFMAN,HCI,05772,SOC PERSPECTIVES HCI,A4,17,32,53%,8.18,4.88,4.71,4.47,4.76,4.65,4.53,4.94,4.76,4.35
Spring,2017,BRAD MYERS,HCI,05773,C S PERSPECTIVES HCI,A3,13,31,42%,10.31,4.38,4.54,4.31,3.85,4.38,4.00,4.54,4.15,4.00
Spring,2017,MICHAEL EAGLE,HCI,05818,DESIGN EDUCTNL GAMES,A,4,5,80%,6.50,4.00,2.50,3.25,3.25,2.75,2.75,4.25,2.75,2.75
Spring,2017,JASON HONG,HCI,05820,SOCIAL WEB,A,5,15,33%,8.60,4.80,4.80,4.80,4.60,4.80,5.00,5.00,4.60,4.40
Spring,2017,BRAD MYERS,HCI,05830,ADV USER INTFC SFTW,A,5,7,71%,12.50,4.60,4.60,4.40,5.00,4.60,4.80,4.20,4.60,4.80
Spring,2017,KENNETH KOEDINGER,HCI,05832,PERSONL ONLN LEARNG,A,4,4,100%,10.25,4.75,4.50,5.00,4.75,5.00,5.00,5.00,4.75,5.00
Spring,2017,SCOTT HUDSON,HCI,05833,GADG SENS & ACTV REC,A,19,32,59%,8.17,3.58,3.53,3.63,3.32,3.89,3.95,4.61,3.68,3.47
Spring,2017,CAROLYN ROSE,HCI,05834,APPLD MACHINE LEARNG,A,20,33,61%,9.20,4.30,4.20,4.30,4.21,4.32,4.15,4.53,3.95,4.05
Spring,2017,LORRIE CRANOR,HCI,05836,USUABLE PRV SECURITY,A,5,5,100%,14.20,4.80,4.80,4.80,4.80,4.80,5.00,5.00,4.80,4.60
Spring,2017,AMY OGAN,HCI,05838,RL TCH LRNG 21ST CNY,A,2,4,50%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,CHRISTOPHER HARRISON,HCI,05891,DES HUMAN CENTR SFTW,A,18,18,100%,10.17,4.83,4.83,4.94,4.67,5.00,4.78,5.00,4.94,4.72
Spring,2017,ANIKET KITTUR,HCI,05899,SPECIAL TPCS IN HCI,A,3,6,50%,11.00,4.00,4.00,4.00,3.67,4.00,4.00,4.67,4.00,3.67
Spring,2017,ADAM PERER,HCI,05899,SPECIAL TPCS IN HCI,C,7,14,50%,11.86,4.00,4.29,4.14,3.86,3.86,4.00,4.57,3.71,4.00
Spring,2017,ANIND DEY,HCI,05899,SPECIAL TPCS IN HCI,D,10,15,67%,8.00,3.40,3.60,3.50,2.50,3.60,2.60,4.10,3.10,2.80
Spring,2017,JAMES HERBSLEB,ISR,08200,ETHCS POLICY CMPTNG,A,7,12,58%,7.14,4.71,4.43,4.43,4.43,4.43,4.71,4.71,4.71,4.57
Spring,2017,NICOLAS CHRISTIN,ISR,08303,ST CRYPTO BLO APP,A,10,16,63%,9.80,4.80,4.30,4.50,4.40,4.80,4.40,4.90,4.60,4.60
Spring,2017,LORRIE CRANOR,ISR,08602,CURNT TPC PRVY SEMR,A,8,12,67%,5.75,4.88,4.88,4.63,4.75,4.75,4.75,5.00,4.88,4.88
Spring,2017,REBECCA BALEBAKO,ISR,08605,ENGN PRIV SOFTWARE,A,10,13,77%,11.90,4.80,4.40,4.40,4.80,4.70,4.60,4.80,4.70,4.60
Spring,2017,JAMES HERBSLEB,ISR,08630,ETHICS POLICY ISSUES,A,6,8,75%,6.50,4.33,4.50,4.50,4.33,4.67,4.17,4.67,4.50,4.33
Spring,2017,TERRY LEE,ISR,08671,JAVA FOR APP PROG,A3,93,112,83%,10.63,4.89,4.88,4.87,4.70,4.85,4.87,4.87,4.92,4.86
Spring,2017,MATTHEW BASS,ISR,08706,WEB SERVICES,A3,7,15,47%,17.29,3.71,3.43,3.71,3.14,3.57,3.43,3.57,3.57,3.86
Spring,2017,MATTHEW BASS,ISR,08706,WEB SERVICES,B3,7,15,47%,14.86,4.33,4.29,4.29,4.43,4.71,4.57,4.57,4.43,4.57
Spring,2017,MATTHEW BASS,ISR,08706,WEB SERVICES,C3,8,15,53%,20.67,4.25,4.13,4.13,4.00,4.25,4.25,4.50,4.13,4.13
Spring,2017,MATTHEW BASS,ISR,08706,WEB SERVICES,D3,4,10,40%,22.25,4.00,3.75,4.25,3.75,4.00,3.75,4.25,4.25,4.25
Spring,2017,JEFFREY EPPINGER,ISR,08707,WEB APPLCTN DEVLPMNT,A3,7,15,47%,18.43,4.29,4.57,4.43,4.71,4.43,4.57,4.71,4.57,4.71
Spring,2017,JEFFREY EPPINGER,ISR,08707,WEB APPLCTN DEVLPMNT,B3,7,15,47%,17.57,4.86,5.00,5.00,5.00,5.00,5.00,4.86,5.00,5.00
Spring,2017,JEFFREY EPPINGER,ISR,08707,WEB APPLCTN DEVLPMNT,C3,8,15,53%,18.50,4.63,4.63,4.71,4.63,4.63,4.63,4.63,4.63,4.50
Spring,2017,JEFFREY EPPINGER,ISR,08707,WEB APPLCTN DEVLPMNT,D3,4,10,40%,22.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,SUNDER KEKRE,ISR,08708,ERP SUPPLY CHAIN,A4,7,15,47%,15.57,4.00,3.57,3.43,4.29,3.57,3.71,4.14,3.71,3.57
Spring,2017,SUNDER KEKRE,ISR,08708,ERP SUPPLY CHAIN,B4,4,15,27%,11.75,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2017,SUNDER KEKRE,ISR,08708,ERP SUPPLY CHAIN,C4,7,15,47%,19.00,4.14,4.14,4.14,4.14,4.29,4.29,4.29,4.14,4.00
Spring,2017,SUNDER KEKRE,ISR,08708,ERP SUPPLY CHAIN,D4,5,9,56%,15.75,4.00,4.00,3.80,3.80,3.60,3.80,3.80,3.80,3.60
Spring,2017,JAIME CARBONELL,ISR,08710,SEARCH ENGNS PORTALS,A4,7,15,47%,18.29,4.43,4.29,4.14,4.29,4.14,4.29,4.14,4.29,4.43
Spring,2017,JAIME CARBONELL,ISR,08710,SEARCH ENGNS PORTALS,B4,4,15,27%,16.50,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.50
Spring,2017,JAIME CARBONELL,ISR,08710,SEARCH ENGNS PORTALS,C4,6,15,40%,18.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83
Spring,2017,JAIME CARBONELL,ISR,08710,SEARCH ENGNS PORTALS,D4,5,10,50%,16.75,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80
Spring,2017,JAIME CARBONELL,ISR,08711,DATA MINING CRM,A4,7,15,47%,17.71,4.43,4.00,4.29,4.29,4.57,4.00,4.43,4.29,4.14
Spring,2017,JAIME CARBONELL,ISR,08711,DATA MINING CRM,B4,4,15,27%,13.25,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
Spring,2017,JAIME CARBONELL,ISR,08711,DATA MINING CRM,C4,5,15,33%,18.80,4.80,4.80,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,JAIME CARBONELL,ISR,08711,DATA MINING CRM,D4,5,10,50%,16.00,3.80,3.80,3.80,3.60,3.60,3.60,3.80,3.80,3.60
Spring,2017,NORMAN SADEH,ISR,08713,MOBILE COMMERCE,A4,6,15,40%,17.83,4.17,4.17,4.17,4.33,4.17,4.33,4.33,4.33,4.17
Spring,2017,NORMAN SADEH,ISR,08713,MOBILE COMMERCE,B4,4,15,27%,15.75,4.50,4.50,4.50,4.50,4.50,4.25,4.25,4.25,4.25
Spring,2017,NORMAN SADEH,ISR,08713,MOBILE COMMERCE,C4,5,15,33%,19.40,4.00,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.20
Spring,2017,NORMAN SADEH,ISR,08713,MOBILE COMMERCE,D4,4,10,40%,18.25,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50,3.50
Spring,2017,TUOMAS SANDHOLM,ISR,08714,NEGOTIATION,A3,7,15,47%,18.71,4.00,3.17,3.67,4.17,4.00,3.83,4.50,3.67,3.50
Spring,2017,TUOMAS SANDHOLM,ISR,08714,NEGOTIATION,B3,7,15,47%,15.57,4.43,4.29,4.29,4.43,4.43,4.29,4.57,4.43,4.29
Spring,2017,TUOMAS SANDHOLM,ISR,08714,NEGOTIATION,C3,8,15,53%,16.88,4.38,4.25,4.50,4.50,4.50,4.50,4.75,4.38,4.00
Spring,2017,TUOMAS SANDHOLM,ISR,08714,NEGOTIATION,D3,4,10,40%,24.00,4.50,4.50,4.50,4.25,4.50,4.25,4.50,4.50,4.50
Spring,2017,TERRY LEE,ISR,08722,DATA STRCR APPL PRGM,A4,160,188,85%,11.50,4.84,4.79,4.83,4.64,4.82,4.82,4.82,4.85,4.78
Spring,2017,JASON MUSSITSCH,ISR,08724,CLIENT-SDE WEB TCHNL,A4,47,64,73%,11.87,4.64,4.79,4.74,4.72,4.77,4.68,4.85,4.60,4.66
Spring,2017,LORRIE CRANOR,ISR,08734,USABLE PRVCY & SECUR,A,11,16,69%,12.09,4.91,4.91,4.82,4.91,4.91,4.91,4.91,4.82,4.82
Spring,2017,NORMAN SADEH,ISR,08781,MBL & IOT CMPTNG SRV,A3,28,52,54%,8.22,4.14,4.11,4.18,4.18,4.32,4.29,4.52,4.11,4.00
Spring,2017,KATHLEEN CARLEY,ISR,08801,DYNAMC NETWRK ANALYS,1,6,7,86%,12.67,4.83,5.00,5.00,5.00,5.00,4.50,5.00,4.67,4.67
Spring,2017,YUVRAJ AGARWAL,ISR,08997,SC GRAD READ RSRCH,E,1,2,50%,27.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,CAROLYN ROSE,LTI,11344,MACHINE LRNG PRACTCE,A,6,9,67%,9.50,3.50,3.50,3.67,3.17,3.50,3.17,3.67,2.83,2.83
Spring,2017,YIMING YANG,LTI,11441,MACH LRNG TXT MINING,A,2,5,40%,11.00,5.00,5.00,4.50,4.00,4.00,4.50,5.00,4.00,4.50
Spring,2017,JAMES CALLAN,LTI,11442,SEARCH ENGINES,A,1,4,25%,11.00,5.00,5.00,5.00,3.00,4.00,5.00,5.00,5.00,4.00
Spring,2017,BHIKSHA RAMAKRISHNAN,LTI,11485,BASICS DEEP LEARNING,W,2,4,50%,8.00,4.50,4.00,3.50,3.50,5.00,3.50,4.00,4.00,4.00
Spring,2017,ERIC NYBERG,LTI,11634,DTA SCI CAP PLAN SEM,A,19,45,42%,9.42,3.95,4.16,4.00,4.16,3.95,3.79,4.26,4.00,3.84
Spring,2017,YIMING YANG,LTI,11641,MACH LRNG TXT MINING,A,14,34,41%,9.85,4.00,3.86,4.00,3.71,4.23,3.79,3.71,3.57,4.00
Spring,2017,JAMES CALLAN,LTI,11642,SEARCH ENGINES,A,60,91,66%,13.03,4.77,4.80,4.85,4.56,4.72,4.78,4.78,4.72,4.60
Spring,2017,CAROLYN ROSE,LTI,11663,APPLIED MACH. LRNG.,A,21,30,70%,10.38,4.29,4.38,4.43,4.48,4.33,4.33,4.57,4.24,4.10
Spring,2017,RAVI STARZL,LTI,11675,BIG DTA SYS PRAC.,A,29,39,74%,11.41,3.14,3.10,3.31,3.07,3.45,3.03,3.72,2.86,3.18
Spring,2017,BHIKSHA RAMAKRISHNAN,LTI,11685,BASICS DEEP LRNG.,R,2,2,100%,16.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50
Spring,2017,JAMES CALLAN,LTI,11690,MIIS DIRECTED STUDY,C,10,19,53%,11.00,4.70,4.70,4.50,4.60,4.50,4.60,4.70,4.60,4.40
Spring,2017,DU (JOHN) VU,LTI,11695,COMPETITIVE ENGNRG,A,30,44,68%,8.83,4.00,3.73,3.93,3.80,3.97,3.87,4.07,3.83,3.77
Spring,2017,RALF BROWN,LTI,11696,MIIS CAPSN PLNG SEMR,A,12,19,63%,4.50,4.33,4.58,4.58,4.58,4.25,4.33,4.75,4.25,4.17
Spring,2017,ALEXANDER HAUPTMANN,LTI,11700,LTI COLLOQUIUM,A,47,110,43%,4.19,4.27,4.22,4.24,4.22,4.22,4.24,4.31,4.22,4.20
Spring,2017,CAROLYN ROSE,LTI,11719,COMPTNL MDLS DSC ANL,A,6,11,55%,12.00,4.83,4.50,4.33,4.67,4.17,4.67,4.67,4.67,4.50
Spring,2017,LORRAINE LEVIN,LTI,11723,LINGUISTICS LAB,A,1,3,33%,5.00,4.00,3.00,3.00,4.00,4.00,5.00,5.00,4.00,4.00
Spring,2017,GRAHAM NEUBIG,LTI,11731,MACHINE TRANSLATION,A,15,29,52%,12.43,4.87,4.53,4.60,4.53,4.73,4.73,4.87,4.67,4.67
Spring,2017,GRAHAM NEUBIG,LTI,11732,SELF-PACED LAB: MT,A,1,3,33%,21.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,YIMING YANG,LTI,11741,MACH LRNG TXT MINING,A,2,4,50%,16.00,4.50,4.50,4.50,5.00,4.50,4.50,4.50,4.50,4.50
Spring,2017,ERIC NYBERG,LTI,11791,DESG ENG INTL INF SY,A,7,17,41%,10.67,3.71,3.71,3.86,3.86,3.71,3.71,4.14,3.43,3.57
Spring,2017,ERIC NYBERG,LTI,11792,INTLG INF SYS PROJCT,A,2,3,67%,9.50,5.00,5.00,5.00,5.00,5.00,4.50,5.00,4.50,4.50
Spring,2017,TAYLOR BERG-KIRKPATRICK,LTI,11920,IND STUDY: BREADTH,AW,2,2,100%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,BARNABAS POCZOS,MLG,10401,MACHINE LEARNING,1,19,37,51%,10.05,4.32,3.95,4.21,3.26,4.63,4.05,4.74,4.00,3.63
Spring,2017,MATTHEW GORMLEY,MLG,10601,MACHINE LEARNING,A,99,160,62%,16.47,4.43,4.26,4.23,4.30,4.28,4.08,4.55,4.07,4.22
Spring,2017,MATTHEW GORMLEY,MLG,10601,MACHINE LEARNING,B,130,197,66%,16.30,4.55,4.53,4.53,4.48,4.57,4.47,4.78,4.43,4.46
Spring,2017,MATTHEW GORMLEY,MLG,10601,MACHINE LEARNING,C,16,34,47%,13.63,4.38,4.06,4.19,4.19,4.44,4.31,4.69,4.31,4.19
Spring,2017,MIN KYUNG LEE,MLG,10620,INDEP STUDY: RESRCH,B,4,8,50%,12.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,ERIC XING,MLG,10708,PROB GRAPHCL MODELS,A,34,42,81%,17.55,3.59,4.12,4.06,3.21,4.15,3.88,3.88,3.47,3.47
Spring,2017,ROY MAXION,MLG,10821,DAP PREP,A,17,33,52%,5.19,4.00,3.65,4.18,3.18,4.24,3.76,3.94,3.35,3.12
Spring,2017,ROY MAXION,MLG,10822,PRESENTATION SKILLS,A,1,3,33%,2.00,3.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,4.00
Spring,2017,NATHAN MICHAEL,ROB,16299,INTRO FEEDBK CTL SYS,A,14,29,48%,8.64,3.29,3.36,3.50,2.93,3.43,3.43,3.50,3.29,2.85
Spring,2017,HOWARD CHOSET,ROB,16311,INTRO TO ROBOTICS,A,39,59,66%,17.92,4.05,4.26,4.23,3.77,4.38,3.90,3.62,3.74,3.95
Spring,2017,MAXIM LIKHACHEV,ROB,16350,ROBOTICS PLANNING,A,5,8,63%,9.80,5.00,5.00,5.00,4.60,5.00,5.00,5.00,5.00,4.80
Spring,2017,KRIS KITANI,ROB,16385,COMPUTER VISION,A,43,89,48%,11.33,4.71,4.52,4.52,4.10,4.71,4.36,4.90,4.31,4.33
Spring,2017,SIMON LUCEY,ROB,16423,COMP VISION APPS,A,10,16,63%,9.80,4.60,4.70,5.00,4.30,4.80,4.00,4.70,4.30,4.60
Spring,2017,CAMERON RIVIERE,ROB,16474,ROBOTICS CAPSTONE,A,4,12,33%,16.75,4.50,4.00,3.75,3.50,4.50,4.25,4.75,4.00,4.25
Spring,2017,SRINIVASA NARASIMHAN,ROB,16621,MSCV PROJECT I,A,15,24,63%,17.29,4.87,4.80,4.80,4.73,4.87,4.87,4.87,4.80,4.87
Spring,2017,JOHN DOLAN,ROB,16682,MRSD PROJECT II,A,26,42,62%,16.77,4.15,4.46,4.31,4.31,4.00,4.04,4.58,3.92,3.92
Spring,2017,DAVID BOURNE,ROB,16698,ADV TOPICS ROB BIZ,A,27,43,63%,4.93,3.37,2.70,2.73,2.63,2.89,2.81,3.56,2.67,2.52
Spring,2017,CHRISTOPHER ATKESON,ROB,16711,KNMTCS DYN SYS & CTL,A,25,36,69%,11.54,2.92,2.44,2.28,2.32,3.24,2.20,3.96,2.12,2.32
Spring,2017,DEVA RAMANAN,ROB,16720,COMPUTER VISION,A,62,98,63%,13.71,4.03,4.21,4.15,3.81,4.27,4.02,4.50,3.84,4.06
Spring,2017,JOHN GALEOTTI,ROB,16725,MEDICAL IMAGE ANALYS,A,14,18,78%,10.62,4.71,4.43,4.64,3.93,4.71,4.64,5.00,4.57,4.43
Spring,2017,CHRISTOPHER ATKESON,ROB,16745,DYNAMIC OPTIMIZTN,A,8,16,50%,6.71,3.88,3.00,3.38,3.63,4.25,3.50,4.00,3.50,3.75
Spring,2017,ALONZO KELLY,ROB,16761,MOBILE ROBOTS,A,12,15,80%,13.83,4.33,4.58,4.67,3.83,4.50,4.50,4.58,4.50,4.58
Spring,2017,SRINIVASA NARASIMHAN,ROB,16823,PHYSCS MTHDS VISION,A,9,11,82%,7.33,4.56,4.44,4.44,4.11,4.67,4.89,4.67,4.78,4.56
Spring,2017,ABHINAV GUPTA,ROB,16824,VSL LRNG & RECOGNTN,A,45,63,71%,10.93,4.56,4.56,4.62,4.27,4.67,4.53,4.69,4.53,4.58
Spring,2017,MICHAEL KAESS,ROB,16833,LOCALIZATION/MAPPING,A,33,39,85%,11.85,4.55,4.42,4.45,4.06,4.73,4.52,4.81,4.39,4.55
Spring,2017,WILLIAM RED WHITTAKER,ROB,16865,ADV MOBILE ROB DEV,A,15,20,75%,10.27,4.53,3.73,4.40,4.67,4.80,4.47,4.67,4.53,4.53
Spring,2017,WILLIAM RED WHITTAKER,ROB,16899,NUCLEAR ROBOTS,D,10,18,56%,13.00,4.70,3.80,3.70,4.40,4.70,4.00,4.30,3.90,3.90
Spring,2017,JONATHAN ALDRICH,SE,17355,PROGRAM ANALYSIS,1,2,3,67%,8.00,5.00,4.00,4.50,5.00,4.50,5.00,5.00,5.00,4.50
Spring,2017,EDUARDO MIRANDA,SE,17604,AGILE SW DEV: THEORY,A3,4,8,50%,6.50,4.75,4.25,4.25,4.50,4.50,4.50,5.00,4.25,4.25
Spring,2017,MANUEL ROSSO-LLOPART,SE,17605,AGILE SW DEV: PRCTCE,A4,2,5,40%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,DAVID ROOT,SE,17610,RSK MNGT SFTW IN PRJ,D4,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,MATTHEW BASS,SE,17638,SYS ARCH FOR MANAGRS,A4,6,9,67%,7.00,5.00,5.00,4.83,4.67,4.67,4.50,4.83,4.17,4.33
Spring,2017,ANTHONY LATTANZE,SE,17643,HARDWRE FOR SW ENGRS,D,4,4,100%,14.25,4.50,4.75,4.50,4.50,4.50,4.50,4.50,4.50,4.25
Spring,2017,JEFFREY GENNARI,SE,17654,ANLYS SFTWR ARTIFACT,A,20,33,61%,10.25,4.35,4.15,4.30,4.15,4.30,4.15,4.30,4.20,4.20
Spring,2017,DEBRA GREENHALGH LUBAS,SE,17655,ARCH SFTWR SYSTEMS,D,8,11,73%,12.50,3.88,3.75,4.00,3.50,4.00,3.50,4.38,3.63,3.88
Spring,2017,THOMAS KEATING,SE,17657,COMMCTN SOFT ENGR II,C,10,17,59%,2.90,4.90,4.90,4.90,4.80,4.70,4.70,4.80,4.70,4.70
Spring,2017,JONATHAN ALDRICH,SE,17665,PROGRAM ANALYSIS,1,4,4,100%,9.50,5.00,4.25,4.25,4.25,4.50,4.50,5.00,4.50,4.50
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course,
,2017,,,,Year of 2017,,2,10,20%,4,4,3.5,4,4,4,3.5,4,4,
Spring,2017,"BARD, J.  (co-taught)",ROB,16455,HUMAN-MACH VIRT,A,1,5,20%,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,
Spring,2017,"ZEGLIN, G.  (co-taught)",ROB,16455,HUMAN-MACH VIRT,A,1,5,20%,4.00,4.00,3.00,4.00,4.00,,3.00,4.00,4.00,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2017,,,,Year of 2017,,2,6,33%,21,5,5,5,5,5,5,5,5,5
Spring,2017,"GOLDSTEIN, S.  (co-taught)",CS,15319,CLOUD COMPUTING,A,1,3,33%,,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2017,"SAKR, M.  (co-taught)",CS,15319,CLOUD COMPUTING,A,1,3,33%,21.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2017,,,,Year of 2017,,3630,6204,59%,13.69,4.38,4.21,4.25,4.1,4.37,4.25,4.54,4.21,4.16
Spring,2017,"SCHWARTZ, R.  (co-taught)",CB,02250,INTRO COMPTNL BIOLGY,1,6,14,43%,6.50,3.67,4.00,4.00,3.50,3.83,3.33,4.20,3.50,3.33
Spring,2017,"MURPHY, R.  (co-taught)",CB,02250,INTRO COMPTNL BIOLGY,1,6,14,43%,7.40,4.17,3.83,3.67,3.83,4.17,3.83,4.17,3.83,3.33
Spring,2017,"REID-MILLER, M.  (co-taught)",CS,15110,PRINCPLS OF COMPUTNG,1,58,128,45%,10.27,3.86,3.81,3.79,3.43,3.72,3.55,4.22,3.51,3.57
Spring,2017,"STEHLIK, M.  (co-taught)",CS,15110,PRINCPLS OF COMPUTNG,1,58,128,45%,10.07,4.59,4.40,4.43,4.14,4.45,4.40,4.55,4.52,3.90
Spring,2017,"REID-MILLER, M.  (co-taught)",CS,15110,PRINCPLS OF COMPUTNG,2,37,70,53%,11.35,3.92,3.78,3.81,3.46,3.78,3.54,4.27,3.54,3.78
Spring,2017,"STEHLIK, M.  (co-taught)",CS,15110,PRINCPLS OF COMPUTNG,2,37,70,53%,11.35,4.51,4.49,4.50,4.24,4.46,4.49,4.41,4.41,4.05
Spring,2017,"ERDMANN, M.  (co-taught)",CS,15150,PRIN FNCTIONL PRGMMG,1,151,279,54%,13.48,4.38,4.09,4.14,3.78,4.19,4.21,4.54,4.20,3.79
Spring,2017,"KAYNAR, Z.  (co-taught)",CS,15150,PRIN FNCTIONL PRGMMG,1,151,279,54%,13.24,4.18,3.94,4.01,3.78,4.04,4.00,4.41,3.91,3.83
Spring,2017,"ANDERSEN, D.  (co-taught)",CS,15190,TPCS INTERM PROGMG,A4,17,21,81%,6.19,4.60,4.67,4.67,4.47,4.67,4.67,4.60,4.53,4.75
Spring,2017,"KOSBIE, D.  (co-taught)",CS,15190,TPCS INTERM PROGMG,A4,17,21,81%,6.13,4.81,4.63,4.81,4.69,4.75,4.75,4.63,4.75,4.56
Spring,2017,"BLELLOCH, G.  (co-taught)",CS,15210,PRL SEQ DATA STR ALG,1,70,172,41%,11.51,4.49,4.62,4.58,4.22,4.65,4.62,4.65,4.52,4.49
Spring,2017,"BLUM, A.  (co-taught)",CS,15210,PRL SEQ DATA STR ALG,1,70,172,41%,11.51,4.53,4.62,4.63,4.41,4.69,4.68,4.69,4.57,4.54
